,med_id,question,input_tokens,output_tokens,total_tokens,latency_sec,gen_latency_sec,retrieval_latency_sec,peak_vram_MiB,prompt_chars,throughput_tok_per_s,prompt_tok_per_s,device,dtype,model_name,temperature,top_p,max_new_tokens,timestamp_start,timestamp_end,attempt,question_chars,answer_raw_chars,answer_raw_tokens,prompt_to_output_char_ratio,retrieved_count,fact_context,total_latency_sec,Unnamed: 0,correctness,context,answers_choice,thinkings_choices,facts_choices
35,61,Which age group is at higher risk for primary CNS lymphoma?,676.0,701.0,1377.0,26.621547654271126,26.619024254381657,0.22443871200084686,9180.767578125,2135.0,26.33454905412662,267892.5376913651,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506106.73564,66506133.35718765,1,59.0,351.0,62.0,6.082621082621083,11,"mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, basal cell carcinoma subclass of mouth cancer, bleeding from the anus subclass of Anal cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part cervix",26.845986366271973,61,0.7755293846130371,0.7816280722618103,unique,not_include,unique
36,62,What is the role of corticosteroids in the treatment of primary CNS lymphoma?,773.0,777.0,1550.0,29.5030088275671,29.499705977737904,0.22148969024419785,9191.05126953125,2348.0,26.33924557032422,234040.3106331815,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506134.06814799,66506163.571156815,1,77.0,220.0,41.0,10.672727272727272,12,"High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, Basal cell skin cancer subclass of skin cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, mouth cancer subclass of head and neck cancers, basal cell carcinoma subclass of mouth cancer, liver part of digestive system, digestive system has part liver, cervix part of female reproductive system, female reproductive system has part cervix, bleeding from the anus subclass of Anal cancer",29.7244985178113,62,0.943947434425354,0.7660613059997559,unique,not_include,unique
37,63,"Which chemotherapy drugs, besides methotrexate, can be used in induction therapy for primary CNS lymphoma?",715.0,60.0,775.0,2.2899055257439613,2.286991409957409,0.4795282706618309,9184.16015625,2254.0,26.23534121674615,245357.44368822323,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506165.20425943,66506167.49416496,1,106.0,304.0,61.0,7.4144736842105265,24,"High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, female reproductive system has part ovaries, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer",2.7694337964057922,63,0.8480829000473022,0.7973141670227051,unique,not_include,unique
38,69,What is the second most common type of skin cancer?,766.0,14.0,780.0,0.5449391007423401,0.5418410450220108,0.22372373938560486,9190.47509765625,2320.0,25.837835890470956,247251.84733558755,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506308.892647155,66506309.437586255,1,51.0,77.0,15.0,30.12987012987013,16,"Basal cell skin cancer subclass of skin cancer, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node subclass of lymph node, General health test subclass of test, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",0.768662840127945,69,0.9435272812843324,0.869962215423584,unique,not_include,unique
39,70,Which cancer subtype is classified as a type of nonmelanoma skin cancer?,731.0,709.0,1440.0,26.892343424260616,26.889297612011433,0.2136852666735649,9185.55078125,2252.0,26.36736779927231,240001.66136173502,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506310.17987425,66506337.07221767,1,72.0,58.0,15.0,38.827586206896555,15,"Basal cell skin cancer subclass of skin cancer, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, bleeding from the anus subclass of Anal cancer, High-dose chemotherapy subclass of chemotherapy, sentinel lymph node subclass of lymph node, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, General health test subclass of test, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",27.10602869093418,70,0.9291789531707764,0.8504594564437866,unique,not_include,unique
40,71,What are the main stages of cutaneous squamous cell carcinoma (CSCC)?,680.0,820.0,1500.0,31.111960388720036,31.10882919281721,0.2347099930047989,9181.115234375,2087.0,26.35907622615806,217169.42059953077,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506337.878028534,66506368.98998892,1,69.0,794.0,177.0,2.6284634760705288,16,"basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, Thyroid nodule part of thyroid gland, female reproductive system has part cervix, female reproductive system has part fallopian tube, female reproductive system has part ovaries, female reproductive system has part vagina",31.346670381724834,71,0.875091552734375,0.799318253993988,unique,not_include,unique
41,72,What is a precancerous lesion that can progress to CSCC?,753.0,895.0,1648.0,33.994965717196465,33.99182818830013,0.2339777871966362,9188.396484375,2262.0,26.329857724688544,239997.78962366306,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506369.75038082,66506403.74534654,1,56.0,805.0,179.0,2.809937888198758,17,"Basal cell skin cancer subclass of skin cancer, sentinel lymph node subclass of lymph node, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, General health test subclass of test, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality",34.2289435043931,72,0.9081218242645264,0.8319071531295776,unique,not_include,unique
42,73,Which risk factors are major contributors to CSCC development?,717.0,747.0,1464.0,28.408418513834476,28.405242182314396,0.25262971967458725,9184.333984375,2202.0,26.29796272129992,225732.1049352599,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506404.486651964,66506432.89507048,1,62.0,299.0,67.0,7.364548494983278,22,"PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part fallopian tube",28.661048233509064,73,0.9201093912124634,0.7432646155357361,unique,not_include,unique
43,77,What biopsy types are used in the diagnosis of CSCC?,913.0,1018.0,1931.0,38.77105028182268,38.767722718417645,0.22754448652267456,9205.2275390625,2589.0,26.25895793245477,274374.93711404374,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506523.20566951,66506561.97671979,1,52.0,638.0,142.0,4.0579937304075235,22,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, General health test subclass of test, PSA density facet of prostate cancer, Thyroid nodule part of thyroid gland, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy",38.998594768345356,77,0.8786219358444214,0.7948528528213501,unique,not_include,unique
44,78,What are the preferred treatments for low-risk local CSCC?,738.0,727.0,1465.0,27.66014125943184,27.657130926847458,0.23082637041807175,9187.15087890625,2233.0,26.286168363699765,245155.63623403624,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506562.65369501,66506590.31383627,1,58.0,144.0,26.0,15.506944444444445,12,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, basal cell carcinoma subclass of mouth cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, sentinel lymph node subclass of lymph node, bleeding from the anus subclass of Anal cancer",27.89096762984991,78,0.8956400156021118,0.7864298224449158,unique,not_include,unique
45,79,Which treatment options are considered for high-risk or very high-risk local CSCC?,732.0,735.0,1467.0,28.201446175575256,28.198334835469723,0.5034025460481644,9185.63720703125,2267.0,26.065368905240057,235268.39727296893,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506591.64810762,66506619.84955379,1,82.0,217.0,40.0,10.44700460829493,46,"High-dose chemotherapy subclass of chemotherapy, blood has part white blood cell, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, General health test subclass of test, mouth cancer subclass of head and neck cancers, bleeding from the anus subclass of Anal cancer",28.70484872162342,79,0.9240702986717224,0.788578450679779,unique,not_include,unique
46,80,How is regional CSCC with lymph node involvement treated?,707.0,683.0,1390.0,25.99056662619114,25.98745958507061,0.5058295875787735,9183.46484375,2102.0,26.28190715464827,227547.6804373891,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506621.11529622,66506647.10586285,1,57.0,75.0,13.0,28.026666666666667,77,"sentinel lymph node subclass of lymph node, HPV has effect sexually transmitted infection, sexually transmitted infection has cause HPV, digestive system has part liver, female reproductive system has part fallopian tube, female reproductive system has part ovaries",26.496396213769913,80,0.944031059741974,0.8004920482635498,unique,not_include,unique
47,82,Which systemic therapies are used for advanced CSCC?,699.0,718.0,1417.0,27.519459694623947,27.517469011247158,0.42843127250671387,9182.76708984375,2169.0,26.092515983447946,351135.6995040889,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506674.80462589,66506702.324085586,1,52.0,302.0,56.0,7.182119205298013,62,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, digestive system has part liver, female reproductive system has part cervix",27.94789096713066,82,0.8712834119796753,0.8310747146606445,unique,not_include,unique
48,83,What therapies are used for actinic keratoses and superficial CSCC?,684.0,27.0,711.0,1.0394979119300842,1.03635885566473,0.23906157165765762,9181.462890625,2179.0,26.052751759121076,217899.88524555144,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506703.06523467,66506704.10473258,1,67.0,132.0,28.0,16.507575757575758,12,"Basal cell skin cancer subclass of skin cancer, basal cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node subclass of lymph node, immunotherapy subclass of Systemic therapy, General health test subclass of test, PSA density facet of prostate cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",1.2785594835877419,83,0.9256417751312256,0.8030007481575012,unique,not_include,unique
49,84,What is the recommended follow-up strategy after CSCC treatment?,733.0,26.0,759.0,1.0042079389095306,1.0011867135763168,0.2319641187787056,9185.724609375,2252.0,25.969182019132052,242616.79257808838,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506704.69711781,66506705.70132575,1,64.0,146.0,27.0,15.424657534246576,13,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, sentinel lymph node subclass of lymph node, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, basal cell carcinoma subclass of mouth cancer, bleeding from the anus subclass of Anal cancer",1.2361720576882362,84,0.8992383480072021,0.8236963748931885,unique,not_include,unique
50,88,Which imaging modalities are used for staging and surveillance in CSCC?,783.0,771.0,1554.0,30.04271487146616,30.03919829428196,0.2608867734670639,9191.88134765625,2322.0,25.666463946435012,222659.6940678451,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506821.95095545,66506851.99367032,1,71.0,130.0,26.0,17.861538461538462,12,"sentinel lymph node subclass of lymph node, General health test subclass of test, High-dose chemotherapy subclass of chemotherapy, PSA density facet of prostate cancer, mouth cancer subclass of head and neck cancers, immunotherapy subclass of Systemic therapy, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, basal cell carcinoma subclass of mouth cancer, cervix part of female reproductive system, female reproductive system has part vagina, vagina part of female reproductive system, female reproductive system has part cervix",30.303601644933224,88,0.8868298530578613,0.7989662885665894,unique,not_include,unique
51,89,What follow-up schedule is recommended for high-risk local CSCC after treatment?,752.0,21.0,773.0,0.8652891293168068,0.8619907051324844,0.23668809235095978,9188.31298828125,2276.0,24.36221165142655,227987.65652225964,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66506852.90056352,66506853.76585265,1,80.0,112.0,22.0,20.321428571428573,12,"immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, General health test subclass of test, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, sentinel lymph node subclass of lymph node, basal cell carcinoma subclass of mouth cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, bleeding from the anus subclass of Anal cancer",1.1019772216677666,89,0.7413604259490967,0.7984679937362671,unique,not_include,unique
